"Ind";"Anchor";"Compound";"DoseAnchor(M)";"DoseCompound(M)";"plate";"row";"col";"Viability"
"ind";MLN8237;Losmapimod (GW856553X);1e-08;1e-07;6;1;12;92.5576972354298
"ind";MLN8237;Losmapimod (GW856553X);1e-08;1e-08;6;1;23;98.607749907468
"ind";MLN8237;Losmapimod (GW856553X);1e-07;1e-05;7;1;12;80.4562252654955
"ind";MLN8237;Losmapimod (GW856553X);1e-07;3e-06;7;1;23;83.8053697007659
"ind";MLN8237;Losmapimod (GW856553X);1e-07;1e-06;8;1;12;87.6178003017965
"ind";MLN8237;Losmapimod (GW856553X);1e-07;3e-07;8;1;23;97.9627025026336
"ind";MLN8237;Losmapimod (GW856553X);1e-07;1e-07;9;1;12;91.5261224838425
"ind";MLN8237;Losmapimod (GW856553X);1e-07;1e-08;9;1;23;97.6602226461293
"ind";MLN8237;Losmapimod (GW856553X);1e-06;1e-05;10;1;12;95.9396406912849
"ind";MLN8237;Losmapimod (GW856553X);1e-06;3e-06;10;1;23;99.6930786094582
"ind";MLN8237;Losmapimod (GW856553X);1e-06;1e-06;11;1;12;105.996868149076
"ind";MLN8237;Losmapimod (GW856553X);1e-06;3e-07;11;1;23;104.44984767816
"ind";MLN8237;Losmapimod (GW856553X);1e-06;1e-07;12;1;12;105.04797426188
"ind";MLN8237;Losmapimod (GW856553X);1e-06;1e-08;12;1;23;125.209577769553
"ind";MLN8237;Axitinib;0;1e-05;1;2;2;92.1228824417049
"ind";MLN8237;Axitinib;0;3e-06;1;2;13;90.6701591549697
"ind";MLN8237;Axitinib;0;1e-06;2;2;2;98.2007231728497
"ind";MLN8237;Axitinib;0;3e-07;2;2;13;100.338581556245
"ind";MLN8237;Axitinib;0;1e-07;3;2;2;95.5522022606269
"ind";MLN8237;Axitinib;0;1e-08;3;2;13;99.4092759730091
"ind";MLN8237;Axitinib;1e-08;1e-05;4;2;2;91.6135865387353
"ind";MLN8237;Axitinib;1e-08;3e-06;4;2;13;96.3102240696979
"ind";MLN8237;Axitinib;1e-08;1e-06;5;2;2;103.913902570965
"ind";MLN8237;Axitinib;1e-08;3e-07;5;2;13;96.7719158386243
"ind";MLN8237;Axitinib;1e-08;1e-07;6;2;2;90.718674372918
"ind";MLN8237;Axitinib;1e-08;1e-08;6;2;13;90.4562822082396
"ind";MLN8237;Axitinib;1e-07;1e-05;7;2;2;86.2639296187683
"ind";MLN8237;Axitinib;1e-07;3e-06;7;2;13;96.2942801013581
"ind";MLN8237;Axitinib;1e-07;1e-06;8;2;2;85.5573840503374
"ind";MLN8237;Axitinib;1e-07;3e-07;8;2;13;91.7181334168494
"ind";MLN8237;Axitinib;1e-07;1e-07;9;2;2;89.7704637986505
"ind";MLN8237;Axitinib;1e-07;1e-08;9;2;13;93.4958858867409
"ind";MLN8237;Axitinib;1e-06;1e-05;10;2;2;82.5416963243459
"ind";MLN8237;Axitinib;1e-06;3e-06;10;2;13;97.9588303960368
"ind";MLN8237;Axitinib;1e-06;1e-06;11;2;2;97.2377074851237
"ind";MLN8237;Axitinib;1e-06;3e-07;11;2;13;101.265609429718
"ind";MLN8237;Axitinib;1e-06;1e-07;12;2;2;100.328787404265
"ind";MLN8237;Axitinib;1e-06;1e-08;12;2;13;104.266947584204
"ind";MLN8237;Gefitinib (ZD1839);0;1e-05;1;2;3;67.4190701249893
"ind";MLN8237;Gefitinib (ZD1839);0;3e-06;1;2;14;65.5752640719756
"ind";MLN8237;Gefitinib (ZD1839);0;1e-06;2;2;3;76.5467642285682
"ind";MLN8237;Gefitinib (ZD1839);0;3e-07;2;2;14;85.6250320302935
"ind";MLN8237;Gefitinib (ZD1839);0;1e-07;3;2;3;89.1513822851123
